sha256,file_identifier,aesthetic_score,captions,class
6035cde4fef075090988280d50d10399edac80ddffb92e5d374bf036514702b7,bowl/bowl_024/bowl_024.blend,5.419583320617676,"[""A modern, white, glossy ceramic bowl with a wide circular opening tapering smoothly to a smaller circular base, a moderately high profile, slightly thicker rim, and uniform smooth inner and outer surfaces ensuring stability."", ""A modern glossy white ceramic bowl with a wide opening and stable base."", ""A white and glossy ceramic bowl with a thick rim."", ""Smooth modern ceramic bowl with a moderate profile."", ""Ceramic bowl with wide opening and thick rim."", ""A modern and glossy ceramic bowl."", ""Stable, white, glossy ceramic bowl."", ""Glossy ceramic bowl with a base."", ""A modern ceramic bowl."", ""White ceramic bowl."", ""Ceramic bowl.""]",bowl
617f1915ccd5574ca8b4703355908e681ffb2d6d3b1a85ac1e08f35245a15596,candy/candy_045/candy_045.blend,5.762645721435547,"[""A silver, crinkled, cone-shaped body tapering to a sharp point with a smooth, waving, light gray flag reading \""HERSHEY'S\"" in blue uppercase letters."", ""Silver cone-shaped body with crinkled texture and Hershey's flag on top."", ""Crinkled silver cone with a Hershey's flag attached."", ""Silver cone with crinkled texture and flag on top."", ""Wrinkled silver cone with a flag reading Hershey's."", ""Crinkled silver cone with Hershey's flag."", ""Silver cone with Hershey's flag."", ""Crinkled Hershey's cone."", ""Hershey's silver cone."", ""Hershey's cone."", ""Cone.""]",candy
625c54b1edf0a4cf00603135e03920b34acf6b4c0523e4ac83c781ad362bfa9e,dragon/dragon_002/dragon_002.blend,6.328362464904785,"[""Cartoon-style dragon, predominantly orange with brown and white accents, large round head with expressive features, small wings, short arms, stocky legs with claws, long tail with spikes, playful and friendly appearance."", ""Cartoon-style dragon in orange, brown and white, with round head, small wings and short arms."", ""An orange cartoon dragon, with round head, small wings, and expressive features."", ""Friendly cartoon dragon, round head, small wings, orange with accents."", ""Orange cartoon dragon, round head, small wings, expressive."", ""Orange dragon, round head, small wings, cartoonish."", ""Animated dragon in orange with round head."", ""Friendly dragon in orange, cartoon style."", ""Round-headed orange cartoon dragon."", ""Playful orange dragon."", ""Orange dragon.""]",dragon
64068e28647953231631c59278fc2b4e8416bd4b09746fc074f3932752327160,cells_battery/cells_battery_003/cells_battery_003.blend,4.598513603210449,"[""The 3D object is a cylindrical Duracell AA alkaline battery. The top cap is silver, the upper body is copper, and the main body is black with white text and logos. The battery has a flat silver positive terminal with a small central protrusion."", ""Cylindrical Duracell AA alkaline battery with silver top, copper upper body, black main body, white text, logos, and central terminal protrusion."", ""Cylindrical Duracell battery with silver top, copper upper, black body, white logos, and small central terminal protrusion."", ""Duracell AA battery with silver cap, copper upper, black and white logo body, central terminal protrusion."", ""Cylindrical Duracell with a silver cap, copper upper, black-white body, and protruding terminal."", ""Duracell battery with silver top, copper, black-white body, and protrusion."", ""Duracell battery with silver, copper, black-white parts, and protrusion."", ""Cylindrical Duracell with varied color parts and protrusion."", ""Duracell battery with multiple colors and protrusion."", ""Duracell battery, varied colors, central protrusion."", ""Battery, mixed colors, protrusion.""]",cells_battery
6438b27eb559c15eac4dfe09dbab9ec75e2099cba8179a46d1da4431d3fbd5a1,shoe/shoe_007/shoe_007.blend,5.960236549377441,"[""High-top sneaker with flat white sole, red shiny toe cap with blue-purple paisley patterns, blue sides with red and blue floral and whimsical designs, lilac laces, red heel counter, blue padded ankle with whimsical patterns, and white stripe on sides."", ""High-top sneaker with blue-red floral sides, shiny red toe cap, lilac laces, blue ankle padding, and white stripe."", ""Blue-red floral high-top sneaker, shiny red cap, lilac laces, padded ankle, white stripe."", ""Blue-red floral high-top, red shiny toe, lilac laces, white stripe."", ""Blue-red high-top, shiny red toe, lilac laces."", ""Floral high-top, shiny toe, lilac laces."", ""High-top, red toe cap, lilac laces."", ""Floral high-top, lilac laces."", ""Floral high-top, red toe."", ""High-top, red toe."", ""Floral High-top.""]",shoe
64c7b83e830e23fc28c02e4d152994dd61b9fe131e8b2c2997b5b90779caa6b3,cat/cat_043/cat_043.blend,5.628968238830566,"[""A simplified, stylized anthropomorphic cat with a rounded head, large cat ears, round eyes, short cylindrical arms, short rectangular legs, and a slightly curled tail. The entire figure is light greyish-white, cartoony, and cute with uniform color."", ""Stylized, anthropomorphic cat figure with rounded head, large ears, and short arms and legs in greyish-white."", ""Anthropomorphic, cartoon-like cat with rounded head and large ears, short limbs, in light grey."", ""Cartoon cat figure with large ears, short limbs, greyish-white color."", ""Stylized cat with abbreviated limbs, large ears, greyish-white hue."", ""Simplified greyish-white cat with large ears and short limbs."", ""Cartoon cat with large ears, short physique."", ""Stylized, short-limbed, large-eared cat."", ""Greyish-white cartoon cat figure."", ""Simplified, round cat figure."", ""Round, grey cat.""]",cat
659953c5e725f3bfb95723f7ddaf3ee81ed0e2c5d3917faed0b6a25183695666,shoe/shoe_006/shoe_006.blend,5.962641716003418,"[""Low-top, dark gray sneaker with white sole, faceted low-poly aesthetic, white Nike swoosh on sides, white laces with five pairs of eyelets, accent lines edged with white, plain heel, and textured, thick white outsole."", ""Dark gray, low-top sneaker, faceted low-poly, white Nike swoosh, white laces, thick outsole."", ""Low-top sneaker with Nike swoosh and thick white outsole."", ""Dark gray sneaker with a faceted low-poly aesthetic."", ""White-laced, low-top sneaker with white outsole."", ""Gray sneaker with white Nike swoosh."", ""Faceted sneaker with thick white outsole."", ""Low-top sneaker with white details."", ""Dark gray Nike sneaker."", ""Granular Nike sneaker."", ""Gray sneaker.""]",shoe
65c120b8f816a5ec1dc968487dd78dae76aa71d8e62a88e2611d78d881fb71b6,fish/fish_012/fish_012.blend,5.0403900146484375,"[""A stylized low-poly purple anglerfish with triangular mouth and teeth, small pectoral fins, larger triangular tail fin, grey bulging eyes, and a curved barbel ending in a yellow sphere. Smooth, flat geometric surfaces without texture details."", ""Low-poly purple anglerfish with triangular mouth, teeth, large tail fin, small pectoral fins, grey eyes and yellow barbel."", ""Minimalist purple anglerfish with triangular features, small fins, large tail fin, grey eyes and yellow barbel."", ""Purple anglerfish with triangular mouth and tail fin, small fins, grey eyes and yellow barbel."", ""Stylized purple anglerfish with triangular mouth, large tail fin, and yellow barbel."", ""Purple anglerfish with large tail fin, grey eyes, and yellow barbel."", ""Purple anglerfish with triangular features and yellow barbel."", ""Anglerfish with triangular mouth, large tail, yellow barbel."", ""Purple anglerfish with large tail and yellow barbel."", ""Triangle-shaped purple anglerfish with yellow barbel."", ""Purple anglerfish, yellow barbel.""]",fish
66281d154a01f95aaf58f0c52440386448c074b0c91ef62515684cfa75a99a40,screwdriver/screwdriver_035/screwdriver_035.blend,4.693137645721436,"[""A set of dental endodontic files with light gray cylindrical handles, yellow connecting sections, and thin metallic shafts that taper to fine, spiral, or ridged tips of varying sharpness."", ""Set of dental endodontic files with light gray handles, yellow connectors, metallic shafts with varied tips."", ""Endodontic files with gray handles, yellow sections, and metallic varied tips."", ""Dental files with gray handles, yellow parts and metallic, varied tips."", ""Set of dental files with varied metallic tips."", ""Endodontic files with metallic, varied tips."", ""Dental files with gray handles and varied tips."", ""Set of files with varied metallic ends."", ""Endodontic files with varied tips."", ""Dental files with varied tips."", ""Files with varied tips.""]",screwdriver
679f30549cb13215f77306160d886aec294b5cf5f4521736399f7a910e88fbb6,dragon/dragon_024/dragon_024.blend,4.840404510498047,"[""A slender, black dragon with teal spines and large, teal bat-like wings with black veins, angular head with small horns, bright eyes, four slender legs, and long tail with teal spines."", ""A slender black dragon with teal spines, bat-like wings, angular head, small horns, bright eyes and a long tailed creature."", ""Black dragon with teal spines, bat-like wings, horned head, bright eyes, and a long, spiky tail."", ""Angular-headed black dragon with teal, bat-like wings, horned, bright-eyed, and long-tailed."", ""Teal-spined black dragon, bat wings, horns, bright-eyed, and spiked tail."", ""Black dragon with teal wings, horns, eyes, and a spiked tail."", ""Dragon with teal accents, horns, eyes, and a long tail."", ""Horned black dragon with teal wings and tail."", ""Teal accented black dragon with horns."", ""Black dragon with teal spines."", ""Teal-winged dragon.""]",dragon
68313d88338d816547e556c055e11f8057087435858ef501473dc9ff0ce87f26,candy/candy_031/candy_031.blend,5.526251316070557,"[""A conical, faceted 3D object with three color segments: yellow at the top, orange in the middle, and yellow at the base."", ""A 3D faceted cone with yellow top, orange middle, and yellow base."", ""Three-segmented 3D cone: yellow top, orange centre, and yellow base."", ""3D cone with yellow peak, orange middle, and yellow bottom."", ""Faceted cone with yellow-orange-yellow color segments."", ""3D cone with color segments yellow-orange-yellow."", ""Yellow-orange-yellow segmented 3D cone."", ""3D cone: yellow top and base, orange middle."", ""Yellow-top, orange-center, yellow-base cone."", ""Yellow-orange-yellow faceted cone."", ""Yellow-orange cone.""]",candy
6866559322ae3d88f32a173aaf973cf053f701d6ee1601602ef296bb090b5bdc,tree/tree_011/tree_011.blend,5.838935375213623,"[""A tall, slender palm tree with a smooth, white, slightly tapered trunk and numerous long, slender, white leaves that arch outward and downward, forming a circular canopy."", ""Tall, slender palm tree with a smooth white, slightly tapered trunk, and long white leaves forming a circular canopy."", ""Tall, slender palm tree with white trunk and white leaves forming a canopy."", ""Palm tree, slender and tall, with white trunk and white leafy canopy."", ""Slender palm tree with a white tapering trunk and white leaf canopy."", ""Tall palm tree with a white trunk and white, leafy canopy."", ""Palm tree with a smooth white trunk and arching white leaves."", ""Tall white trunk palm tree with downwardly arching leaves."", ""White, slender palm tree with a circular canopy."", ""Tall palm tree with white circular canopy."", ""White palm tree with canopy.""]",tree
6984ea2dd30d5b6c3acc89260d7c6665a45b92e390e7c291d1efd615261f6482,bottle/bottle_062/bottle_062.blend,6.4041900634765625,"[""A dark green standard beer bottle with a smooth cylindrical neck and body, a flat base, and a circular label reading \""JOHNNY'S BEER\"" with a rustic design, red border, and aged brownish-yellow center."", ""Dark green beer bottle, cylindrical neck and body, \""JOHNNY'S BEER\"" aged label."", ""Green beer bottle with \""JOHNNY'S BEER\"" label."", ""Cylindrical beer bottle, \""JOHNNY'S BEER\"" label."", ""Green bottle, \""JOHNNY'S BEER\"" label."", ""\""JOHNNY'S BEER\"" on green bottle."", ""Green bottle, \""JOHNNY'S BEER\""."", ""\""JOHNNY'S BEER\"" green bottle."", ""Green \""JOHNNY'S BEER\"" bottle."", ""\""JOHNNY'S\"" beer bottle."", ""Beer bottle.""]",bottle
6de64aedc23841923d31b50eac6796ab15d193002a93270367fea8af2194674d,mushroom/mushroom_005/mushroom_005.blend,5.701956272125244,"[""A low-poly 3D mushroom object with a polygonal, vibrant purple umbrella-shaped cap and a smooth, medium brown cylindrical stem."", ""Low-poly 3D mushroom with a polygonal, vibrant purple cap and brown stem."", ""Polygonal 3D mushroom with purple cap and medium brown stem."", ""Visually striking 3D mushroom with purple, polygonal cap."", ""Low-poly 3D purple-capped mushroom with brown stem."", ""Polygonal purple-capped 3D mushroom structure."", ""Vibrant purple, brown-stemmed 3D mushroom."", ""3D mushroom, purple cap, brown stem."", ""Purple-capped brown-stemmed 3D mushroom."", ""3D mushroom, purple and brown."", ""Purple, brown mushroom.""]",mushroom
6ee7506b3e0459766868f2e1a716d9e68a95ccb1159d6fc9085d32d0ed23f5b9,donut/donut_026/donut_026.blend,6.02011251449585,"[""A low-poly, cyan torus with faceted surfaces and orange cylindrical sprinkles uniformly distributed on its top surface."", ""A cyan colored, low-poly torus with orange cylindrical sprinkles on top."", ""Faceted cyan torus with uniform orange cylindrical sprinkles."", ""Cyan torus with orange, evenly distributed, cylindrical sprinkles."", ""Low-poly torus with orange cylindrical toppings."", ""Cyan torus with orange cylinder sprinkles."", ""Faceted torus with orange toppings."", ""Cyan torus with orange sprinkles."", ""Torus with cylindrical sprinkles."", ""Cyan torus and orange sprinkles."", ""Torus with sprinkles.""]",donut
6f737f9b727d2554d4587dc46817c36bc66743a6d70df8779479938c69cbfb40,chair/chair_074/chair_074.blend,5.626739501953125,"[""A modern swivel stool with a circular glossy red seat, chrome base with a height-adjustable black gas lift, five tubular chrome legs with black casters, used in office or medical settings. Height adjustable between 18-24 inches."", ""Modern swivel stool with glossy red seat, chrome adjustable base, five legs."", ""Glossy red swivel stool with adjustable chrome base and five legs."", ""Red seat and chrome base stool with height adjustability."", ""Red swivel seat with adjustable chrome base."", ""Modern stool with glossy red seat and adjustable base."", ""Red seat swivel stool with adjustable legs."", ""Adjustable red seat with chrome base stool."", ""Swivel stool with adjustable red seat."", ""Adjustable red swivel stool."", ""Red stool.""]",chair
719208e0b4c6f348fac7d5e7e4f470a3057cd47d895b65e1f181b5131fb98bf2,sofa/sofa_026/sofa_026.blend,5.774966716766357,"[""Two-seater pastel pink fabric-upholstered sofa with rectangular backrest, tall back cushions divided into two segments, rounded broad armrests with faint button detailing, and short dark legs. Modern minimalist design suitable for residential use."", ""Two-seater pastel pink sofa with divided tall back cushions and rounded armrests."", ""Pastel pink two-seater sofa with tall, divided back cushions."", ""A two-seater sofa with tall back cushions in pastel pink."", ""Pastel pink sofa with split-cushion backrest and rounded armrests."", ""Soft pink two-seater with tall segmented back cushions."", ""Pink two-seater with divided tall backrest."", ""Pastel pink sofa with divided back cushions."", ""Pink sofa, divided backrest, rounded arms."", ""Two-seater, pink, divided cushions."", ""Pink two-seater sofa.""]",sofa
71f7890cef9bd78ae6c4711a25c237983199a6de7c55199270667206fb0bbbdb,cat/cat_028/cat_028.blend,6.034802436828613,"[""Anthropomorphic, flying blue cat with white wings, black vest with gold lining, gray belt, round head with large white eyes, pink-interior ears, small open mouth, short limbs, and a thin curved tail."", ""Flying blue cat, white wings, black/gold vest, gray belt, large-eyed, open-mouthed."", ""Anthropomorphic blue cat, white wings, black vest, gold lining, grey belt."", ""Blue cat, white wings, black vest with gold, big white eyes."", ""Anthropomorphic flying cat, white wings, black/gold vest, large eyes."", ""Flying cat with wings, black vest, grey belt, and large eyes."", ""Blue cat, white wings, black vest, round head, large eyes."", ""Blue winged cat, black vest, gold lining, and large eyes."", ""Flying cat in black vest with wings and big eyes."", ""Blue winged cat with black vest and large eyes."", ""Flying blue cat, black vest.""]",cat
725161c59d345f6b7e04e9d8f3088112ee5ca1ba64d917d3e70182782d71dabc,sandwich/sandwich_000/sandwich_000.blend,4.912084579467773,"[""A yellow, multi-layered geometric object with a hexagonal top layer, progressively darker yellow rectangular cuboid layers beneath, each decreasing slightly in width and depth, and a beveled edge on top and bottom layers."", ""Yellow geometric object with multi-layered hexagon top, darker yellow cuboid layers diminishing in size, and beveled edges."", ""Yellow geometric piece, hexagonal top, multi-layered darker cuboids underneath, with beveled boundaries."", ""Multi-layered yellow object with a hexagonal top, decreasing cuboids, and beveled edges."", ""Yellow geometric figure, hexagon top, progressively smaller cuboids, beveled edging."", ""Layered yellow model, hexagon on top, tapering cuboids, beveled edges."", ""Hexagon-topped, multi-layered, yellow geometric shape with bevelling."", ""Yellow, hexagonal top, layered geometric object, beveled."", ""Layered yellow shape, hexagon top, beveled edges."", ""Yellow hexagon, layered, with beveled edges."", ""Yellow hexagonal, layered, beveled object.""]",sandwich
742a12a9c494dbdc4558834ac18e5a636e5d546c039bd0fc712eda7b082e79d0,shoe/shoe_015/shoe_015.blend,6.844817638397217,"[""The object is a rugged, ankle-high dark brown leather left boot with a round toe, thick flat sole, visible stitching, five metallic eyelets with dark grey laces, reinforced heel, padded collar, and worn matte finish with scuff marks."", ""Rugged, ankle-high dark brown leather boot with visible stitching and scuff marks."", ""Ankle-high leather boot with thick sole, laced eyelets and padded collar."", ""Dark brown boot with round toe, reinforced heel and matte finish."", ""Sturdy leather boot with visible stitching and metallic eyelets."", ""Rugged, worn boot with scuff marks and grey laces."", ""Dark brown ankle-high boot with flat sole."", ""Reinforced heel, round-toe leather boot."", ""Scuffed dark brown boot."", ""Laced, padded-collar boot."", ""Leather boot.""]",shoe
74e3f3dea82a34146bbd089a9c25ad715e4cbc4b41329c2aa6c75324beb85a62,horse/horse_018/horse_018.blend,6.0190253257751465,"[""A stylized, realistic light brown horse with a white mane and tail, dark brown saddle and reins, and black hooves, standing naturally with gear including a contoured saddle, stirrups, and functional reins, ready for riding."", ""A light brown horse with white mane, dark saddle, black hooves, and riding gear."", ""Stylized horse with white mane, dark saddle, and riding essentials."", ""Light brown horse with riding gear ready."", ""Horse with white mane, saddle, and gear."", ""Stylized, gear-equipped horse ready for ride."", ""Horse equipped with dark saddle and reins."", ""Horse with saddle and gear for ride."", ""Stylized horse with riding saddle."", ""Saddle-equipped riding horse."", ""Horse with saddle.""]",horse
74fc720576f3cc83364270defeb24c135ea4686679190e327f9aba2337bd5dd4,bottle/bottle_004/bottle_004.blend,5.340929985046387,"[""A 3D model of a white wine bottle with a transparent, light greenish-yellow body, a red capsule covering the cork, and detailed rectangular labels on the front and back with \""SAUVIGNON 2017\"" and logos."", ""White wine bottle 3D model with greenish-yellow body, red cork cover, and detailed \""SAUVIGNON 2017\"" labels."", ""3D white wine bottle, light green-yellow body, red capped cork, detailed \""SAUVIGNON 2017\"" labels."", ""3D wine bottle, greenish-yellow, red-capped, \""SAUVIGNON 2017\"" labels."", ""3D wine bottle with green-yellow body, red cap, \""SAUVIGNON 2017\"" labels."", ""White wine bottle, green-yellow, red cap, \""SAUVIGNON 2017\"" labels."", ""3D wine bottle: green-yellow, red cork, labeled."", ""Wine bottle, green-yellow, red cap, labeled."", ""3D green-yellow wine bottle, labeled."", ""Wine bottle with labels."", ""Labeled wine bottle.""]",bottle
7559100494c04df2b6c6cf36d79327eeffb6bbadc32e82e90be1d545ab2232ab,flower/flower_002/flower_002.blend,5.585074424743652,"[""Polygonal flowers with orange petals in two layers, yellow hexagonal stamens, thin green stems, and sparse oval leaves. Clustered arrangement with varied orientation, creating a dense, low-poly bouquet."", ""Polygonal flowers with orange petals, yellow hexagonal stamens, thin stems, and sparse leaves in a dense arrangement."", ""3D model of bouquet featuring low-poly, orange-flowered, green-stemmed and sparse-leaved plants."", ""Low-poly orange flowers with green stems, yellow stamens, and sparse leaves in a bouquet."", ""Polygonal bouquet of orange flowers with thin stems, sparse leaves, and hexagonal stamens."", ""Dense cluster of low-poly, orange-flowered plants with thin stems and sparse leaves."", ""Orange polygonal flowers with yellow stamens and thin stems in a cluster."", ""3D bouquet of polygonal orange flowers with sparse leaves."", ""Low-poly cluster of orange flowers with green stems."", ""Dense arrangement of low-poly orange flowers."", ""Orange polygonal flower bouquet.""]",flower
7a4cdfcb1b3a1e5a45e77fb543d7c049ffb165431287b8d3db1049dcd3da76d5,cake/cake_018/cake_018.blend,6.217282295227051,"[""Three-tier octagonal cake: yellow bottom, pink middle, white top. Nine white candles with yellow teardrop flames symmetrically arranged on the top tier."", ""Three-tier octagonal cake with yellow base, pink center, white top and nine white candles."", ""Triple-layer octagonal cake: yellow, pink, and white with candles."", ""Octagonal cake in yellow, pink, white with nine candles."", ""Three-tier cake with yellow, pink, white layers, candles."", ""Multicolored three-layer cake with white candles."", ""Yellow, pink, and white cake with candles."", ""Three-layer cake with nine candles."", ""Colored cake with nine candles."", ""Triple-layer cake with candles."", ""Cake with candles.""]",cake
7a9068c379ba0ce03700b734d2b6d1f0f59c6a77867eefea2f7ad43436614b58,fish/fish_031/fish_031.blend,6.015674591064453,"[""Model of an oval, laterally compressed reef fish with dark purple body, rounded head, small eyes and mouth, single dorsal and anal fins with gradient effect, blue pectoral and pelvic fins, light blue caudal fin, and smooth, scaled surface."", ""Oval reef fish model, dark purple, small eyes, single dorsal fin, blue fins, light blue tail."", ""Oval, laterally compressed reef fish model with dark purple body."", ""Dark purple, oval reef fish with blue gradient fins."", ""3D model of oval, dark purple laterally compressed fish."", ""Model of dark purple, oval-shaped reef fish."", ""Dark purple oval fish with colourful fins."", ""Purple fish model with blue gradient fins."", ""Purple fish with blue fins."", ""Oval purple fish with fins."", ""Purple reef fish.""]",fish
7adab0fa9ffb1f7bb953f8d9e86fd39069fa13a2b1475e4c9d92ddf4b01aaeb4,mushroom/mushroom_006/mushroom_006.blend,5.514954566955566,"[""Low-poly model of a yellow mushroom with an umbrella-shaped cap and a cylindrical, facet-stem tapering at the base."", ""Low-poly, yellow mushroom with umbrella cap and facet-stem tapering base."", ""Low-poly model of a yellow umbrella-shaped mushroom."", ""Yellow mushroom with a tapered, facet-stem base."", ""Low-poly, yellow mushroom with tapered base."", ""Yellow mushroom with umbrella cap."", ""Low-poly model of yellow mushroom."", ""Yellow mushroom with tapered stem."", ""Yellow low-poly mushroom."", ""Yellow mushroom model."", ""Yellow mushroom.""]",mushroom
7b25ff9befcc3e1bfb53fc580949b2610344b04fd459b904f05ae0ca4f15f3d0,cookie/cookie_017/cookie_017.blend,6.793469429016113,"[""A simple, low-poly, light yellowish-brown, roughly circular cookie with a slightly domed shape, moderate thickness, and 8 to 10 randomly distributed, dark brown, irregularly shaped chocolate chips, with slightly faceted surface texture."", ""Low-poly, light yellowish-brown, roughly circular cookie with domed shape and dark brown chips."", ""Light yellowish-brown, low-poly, circular cookie with chocolate chips."", ""Circular, low-poly cookie with dark chocolate chips."", ""Low-poly cookie with dark brown chips."", ""Yellow-brown cookie with chocolate chips."", ""Rounded cookie with chocolate chips."", ""Cookie with dark chocolate chips."", ""Circular cookie with chips."", ""Chipped cookie."", ""Cookie.""]",cookie
7bbc0c254b55da7da067ea22a2a3967b3adb882beae5f55d6a22c31b6fb46c4a,mushroom/mushroom_002/mushroom_002.blend,6.183792591094971,"[""An intricately textured, broad, flat-hemispherical mushroom cap in brown shades with a cracked, ridge-like surface; a straight, light beige to white smooth stem extends from the center underside, viewed from various angles emphasizing the cap."", ""Textured, broad mushroom cap with a cracked surface and light stem."", ""Broad mushroom cap with textured, cracked surface and smooth stem."", ""Intricately textured mushroom cap with a light beige stem."", ""Brown mushroom cap with a ridge-like surface and stem."", ""Flat-hemispherical mushroom with a straight, smooth stem."", ""Cracked cap mushroom with a light-colored stem."", ""Broad mushroom cap with a central stem."", ""Textured mushroom cap with stem."", ""Brown mushroom with stem."", ""Mushroom cap and stem.""]",mushroom
7c01188205788d3691b3658982c79abc1cfdd2f5e6b1d2c77a305945e1fcb70d,donut/donut_024/donut_024.blend,6.862051010131836,"[""Low-poly toroid with faceted surfaces and a polygonal central hole; top surface is cream-colored, bottom is bright yellow, and transition is sharp and distinct."", ""Low-poly toroid, faceted, with polygonal hole, cream top, yellow bottom."", ""Faceted toroid with cream top, yellow base, polygonal hole."", ""3D toroid, cream and yellow, with faceted surface."", ""Low-poly toroid in cream, yellow and polygonal hole."", ""Toroid with cream top, yellow bottom, polygonal hole."", ""Cream and yellow faceted toroid with hole."", ""Cream-yellow 3D toroid with hole."", ""Faceted cream-yellow toroid."", ""Cream-yellow toroid."", ""Toroid.""]",donut
7c74be1d0077fd964860264d743e9b578230089fc7b6f6edac218a7bce004bf5,candy/candy_004/candy_004.blend,5.632709503173828,"[""A cylindrical wrapped candy with alternating red and white stripes, rounded ends, smooth glossy texture, and clear plastic wrapping."", ""A cylindrical candy with red and white stripes, rounded ends and glossy texture in plastic wrapping."", ""Striped cylindrical candy with rounded ends, glossy texture, encased in plastic."", ""Red and white striped cylindrical candy, rounded, glossy, in plastic."", ""Red-white cylindrical candy with glossy surface in plastic."", ""Candy with red/white stripes, glossy texture, in plastic."", ""Striped, glossy, rounded candy in plastic."", ""Glossy, striped candy with rounded ends."", ""Striped, cylindrical candy in plastic."", ""Glossy, striped candy in wrapping."", ""Wrapped striped candy.""]",candy
7d860d38b71a44130fc1d5397970cced30a03c0bad60fcb0de59cf7dd5ffc055,snake/snake_024/snake_024.blend,4.917154312133789,"[""The 3D model is a beige, smooth-bodied snake with a sinuous, curving shape, a tapered tail, and a defined head featuring darker eyes and a tapered snout, resembling a fluid, natural motion."", ""Beige smooth snake with curving body, tapered tail, and defined head."", ""A beige snake with a sinuous body, tapered tail and head."", ""Smooth beige snake with curving body and distinct head."", ""Beige snake with a curving body and defined head."", ""Smooth-bodied beige snake with a curving shape."", ""Beige snake with a sinuous and curving body."", ""Beige snake with a defined head."", ""Curving beige snake with head."", ""Sinuous beige snake."", ""Beige snake.""]",snake
7e09a164697c39f4c75469be906f475d36b36e6f7fd4050c11f7c29de3620873,penguin/penguin_020/penguin_020.blend,5.779698371887207,"[""A cute, stylized penguin with a rounded blue body, white belly, black eyes, yellow beak, pink hat with pom-pom, and matching pink scarf with white spots."", ""A cute penguin with a rounded blue body, white belly, black eyes, yellow beak, pink hat and scarf."", ""Stylized penguin with blue body, white belly, black eyes, yellow beak, pink clothing."", ""Blue penguin with white belly, yellow beak, pink hat and scarf."", ""Stylized penguin with blue body, pink clothing."", ""Cute blue penguin with pink hat and scarf."", ""Blue penguin with pink winter-wear."", ""Penguin with blue body and pink accessories."", ""Blue penguin with pink clothing."", ""Blue penguin with pink outfit."", ""Penguin, blue, pink clothes.""]",penguin
7e9e99e216a5174dd359c7a753c8ec77bab08b8f9617e068bb7b26b1d4ebaa69,elephant/elephant_039/elephant_039.blend,5.671030044555664,"[""A highly detailed and realistic standing elephant with a slightly lowered head, upward-curved trunk, large well-proportioned head, broad ears, curved tusks, massive barrel-shaped body, thick legs, short tail with a tuft, and rough, leathery grayish-brown skin."", ""Realistic standing elephant with lowered head, upward-curved trunk, and broad ears."", ""Detailed elephant with curved trunk, large head and massive body."", ""Standing elephant with upward-curved trunk and massive body."", ""Elephant with broad ears, curved tusks and grayish-brown skin."", ""Large elephant with lowered head and barrel-shaped body."", ""Elephant with upward-curved trunk and rough skin."", ""Elephant with curved tusks and broad ears."", ""Standing elephant with thick legs."", ""Elephant with short tail and tuft."", ""Grayish-brown elephant.""]",elephant
7fb18cfc0639af25abc0c101e43c72a33adb09724b4eb5e8160baeefd33af754,penguin/penguin_027/penguin_027.blend,5.885178565979004,"[""A stylized penguin with a cylindrical body, rounded head, wearing a black top hat and bow tie. Its head and upper body are black with yellow patches, chest and belly are white, and its wings and feet are black."", ""Penguin with black, cylindrical body, rounded head, top hat, bow tie, yellow patches on black upper body and white chest."", ""Stylized penguin, black cylindrical body, rounded head, dressed with black top hat and bow tie, yellow patches, white chest."", ""Penguin with rounded head, top hat, bow tie, cylindrical body with black, yellow, and white color pattern."", ""Stylized penguin in top hat, bow tie, black body with yellow patches and white chest."", ""Black penguin, cylindrical body, yellow patches, white chest, black hat and tie."", ""Penguin with top hat, bow tie, yellow patches on black body."", ""Black penguin with yellow touches, top hat, bow tie."", ""Hat-wearing penguin with black, yellow, and white body."", ""Black penguin with hat, tie, yellow details."", ""Penguin, hat, tie, black-white-yellow.""]",penguin
8068cc9bd437cd6f9d390e04a696db58b9cbeeeb5da62555de7975c3aa6952bf,flower/flower_014/flower_014.blend,5.404299736022949,"[""A white, trapezoidal pot filled with soil contains three yellow daffodil-like flowers with six petals and trumpet centers, green stems, and a natural, offset arrangement."", ""White trapezoid pot with soil, three yellow six-petaled daffodils and green stems."", ""Trapezoidal pot, soil, three yellow daffodils with six petals."", ""White pot with yellow six-petaled daffodils and green stems."", ""Three daffodils in a trapezoidal pot with soil."", ""White pot containing yellow daffodils with soil."", ""Pot with six-petaled daffodils and soil."", ""Daffodils in a white, trapezoidal pot."", ""Yellow daffodils in a white pot."", ""Daffodils in a pot."", ""Pot with daffodils.""]",flower
8100f0902835fa353d7c67019ca4d384394f6c994bebea0582a6485f8b36127c,chair/chair_047/chair_047.blend,5.800592422485352,"[""A blue, distressed stool with a square seat, four straight, tapering legs, and two sets of crossbars, one near the bottom and one mid-height, both showcasing worn areas revealing a rust-like texture."", ""Blue distressed stool with square seat, four tapering legs and two crossbars."", ""Blue stool with square seat, tapering legs and two crossbars."", ""Distressed stool with four legs and two crossbars."", ""Blue, worn stool with square seat and crossbars."", ""Distressed stool with square seat and crossbars."", ""Blue worn stool with tapering legs."", ""Distressed stool with two crossbars."", ""Blue stool with square seat."", ""Worn stool with crossbars."", ""Blue distressed stool.""]",chair
